answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,33.2661959386,,,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,e,1.01695433433,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,b,0.500340945593,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,b,0.533711525247,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,e,0.483595592054,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,b,0.500335099976,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,b,0.466963643479,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,e,0.58371843769,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,b,0.550341135576,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,b,0.516954772756,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,e,0.533615949415,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,e,0.450337832802,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,e,0.433574650133,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,b,0.467129366712,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,e,0.466879466599,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,e,0.650868790165,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,b,1.33360437509,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,e,0.53377202738,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,b,0.516926713796,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,e,0.483598514863,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,e,0.483570748183,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,b,0.600254810431,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,e,0.700305462699,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,b,0.516929052043,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,b,0.466978549802,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,b,0.416892721535,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,b,0.467039344215,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,b,0.600265040261,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,b,0.400302861401,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,e,0.400297015784,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,e,0.433686301411,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,e,0.367112911301,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.2,1,1,0,31,31,31,,,,,,,e,0.550318629951,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.2,1,94,0,32,32,32,,,,,,,b,0.467081140374,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.8,1,40,0,33,33,33,,,,,,,b,0.500306456454,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.8,1,54,0,34,34,34,,,,,,,b,0.400290001043,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F046.png,F045.png,1.8,0,205,0,35,35,35,,,,,,,e,0.600362369778,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F046.png,F045.png,1.8,1,169,0,36,36,36,,,,,,,e,0.450315034896,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
e,F045.png,F046.png,1.6,0,96,0,37,37,37,,,,,,,b,0.783643204602,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
b,F045.png,F046.png,1.6,1,252,0,38,38,38,,,,,,,b,0.433627845244,,,2017_12_21_1028,60.0028235657,One_NoFb_17ms,001,YAD_10027_01,
