answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,30.3662394896,,,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,a,1.20020482987,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.600335362145,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.38388969818,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.483583505586,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.30023943583,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.283603439086,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.66688402561,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.300240020388,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.383634537684,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,0.333644124468,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.600238032883,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.733549893375,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,1.00021774865,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.616944176847,,,2018_1_29_1457,60.0083486801,One_NoFb_17ms,001,YAD_10049_01,
