answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,31.4494128987,,,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,None,,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,a,0.533582296766,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,a,0.5168808781,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,d,0.466947897723,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,a,0.550244257736,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,a,0.466922761711,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,d,0.450284475357,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.416909404552,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.400170866427,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,d,0.433625144897,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,d,0.400252412326,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.483584430403,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.866886109899,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.650215439007,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.733587499335,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.483556371599,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.583571394751,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.51690279904,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.400194833323,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.433493619252,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.60023394028,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.416714454319,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,d,0.433543891277,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,d,0.450290028662,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,d,0.466885642252,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,d,0.400218800216,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,d,0.416894206033,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,d,0.383638385145,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,a,0.516708725645,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,a,0.533590772862,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,a,0.500259836219,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.2,1,1,0,31,31,31,,,,,,,a,0.4503794661,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.2,1,94,0,32,32,32,,,,,,,d,0.550241627223,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.8,1,40,0,33,33,33,,,,,,,d,0.416947693127,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.8,1,54,0,34,34,34,,,,,,,d,0.433626314016,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F046.png,F045.png,1.8,0,205,0,35,35,35,,,,,,,a,0.400283978481,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F046.png,F045.png,1.8,1,169,0,36,36,36,,,,,,,a,0.566939830816,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F045.png,F046.png,1.6,0,96,0,37,37,37,,,,,,,d,0.983541465359,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F045.png,F046.png,1.6,1,252,0,38,38,38,,,,,,,d,0.417006733529,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F045.png,F046.png,1.6,0,5,0,39,39,39,,,,,,,d,0.400214416029,,,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F034.png,F028.png,1.2,0,204,,,,,0,0,0,0,,,,,d,0.883574375999,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F028.png,F034.png,1.8,0,216,,,,,0,1,1,1,,,,,a,0.500248437329,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.2,1,76,,,,,0,2,2,2,,,,,a,0.466916916128,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.2,1,228,,,,,0,3,3,3,,,,,a,0.416881638026,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F034.png,F028.png,1.8,0,142,,,,,0,4,4,4,,,,,d,0.383627570814,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.2,1,69,,,,,0,5,5,5,,,,,a,0.416937755635,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.8,1,95,,,,,0,6,6,6,,,,,a,0.416949739081,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.8,1,140,,,,,0,7,7,7,,,,,a,0.416882514864,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.4,1,265,,,,,0,8,8,8,,,,,d,0.483566309093,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.4,1,271,,,,,0,9,9,9,,,,,a,0.466902886725,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F034.png,F028.png,1.2,0,81,,,,,0,10,10,10,,,,,a,0.516993990155,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.8,1,279,,,,,0,11,11,11,,,,,d,0.450214328346,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F028.png,F034.png,1.4,0,257,,,,,0,12,12,12,,,,,d,0.433535415179,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.6,1,119,,,,,0,13,13,13,,,,,a,0.46690844003,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.2,1,198,,,,,0,14,14,14,,,,,d,0.483700757528,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.6,1,79,,,,,0,15,15,15,,,,,a,0.466894410627,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.6,1,114,,,,,0,16,16,16,,,,,a,0.583600038113,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F028.png,F034.png,1.8,0,230,,,,,0,17,17,17,,,,,d,0.433552951932,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.2,1,193,,,,,0,18,18,18,,,,,a,0.350242270237,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.4,1,266,,,,,0,19,19,19,,,,,a,0.55023928899,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F028.png,F034.png,1.2,0,153,,,,,0,20,20,20,,,,,d,0.516925596819,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F034.png,F028.png,1.4,0,34,,,,,0,21,21,21,,,,,a,0.466912239661,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.4,1,209,,,,,0,22,22,22,,,,,a,0.566893942982,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.8,1,249,,,,,0,23,23,23,,,,,d,0.483562509464,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.6,1,154,,,,,0,24,24,24,,,,,a,0.400308529934,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.2,1,182,,,,,0,25,25,25,,,,,a,0.450281552565,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.2,1,178,,,,,0,26,26,26,,,,,d,0.416890406403,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.6,1,105,,,,,0,27,27,27,,,,,d,0.400175835173,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F034.png,F028.png,1.4,0,146,,,,,0,28,28,28,,,,,a,0.366993376369,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.8,1,85,,,,,0,29,29,29,,,,,a,0.41692869498,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.4,1,176,,,,,0,30,30,30,,,,,d,0.450212574669,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.2,1,1,,,,,0,31,31,31,,,,,d,0.466917208407,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.2,1,94,,,,,0,32,32,32,,,,,a,0.43357925706,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.8,1,40,,,,,0,33,33,33,,,,,a,0.516856034368,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F034.png,F028.png,1.8,0,54,,,,,0,34,34,34,,,,,a,0.483553741087,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F028.png,F034.png,1.8,0,205,,,,,0,35,35,35,,,,,d,0.466944098094,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.8,1,169,,,,,0,36,36,36,,,,,d,0.483594075617,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F028.png,F034.png,1.6,0,96,,,,,0,37,37,37,,,,,d,0.433556167003,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
a,F034.png,F028.png,1.6,1,252,,,,,0,38,38,38,,,,,a,0.550022417814,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
d,F028.png,F034.png,1.6,1,5,,,,,0,39,39,39,,,,,d,0.433572826918,2018_3_05_1116,60.0019992562,One_NoFb_17ms,001,YAD_10044_01,
