answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,46.498986668,,,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,None,,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,a,0.450279506609,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,a,0.816875090972,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,d,0.866910661352,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,a,0.900280471131,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,a,0.96691194738,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,d,0.516835282542,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.650317152171,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.416897713383,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,1.00021453294,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.666897274965,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.58357899401,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.66684992573,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.550258579418,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.600324254558,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.616873103472,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.550217368049,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.517007727278,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.53352880967,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.633556693107,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.566945091843,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.550397704323,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,d,0.466846476838,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,d,0.600331269259,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,d,0.5668726066,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,d,0.550305928649,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,d,0.516950732832,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,d,0.566874944832,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,a,0.51685866488,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,a,0.516918582118,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,a,0.516868894652,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.2,1,1,0,31,31,31,,,,,,,a,0.633653437526,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.2,1,94,0,32,32,32,,,,,,,d,0.483528020515,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.8,1,40,0,33,33,33,,,,,,,d,0.600250015637,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.8,1,54,0,34,34,34,,,,,,,d,0.500330275509,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F046.png,F045.png,1.8,0,205,0,35,35,35,,,,,,,a,0.416920511161,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F046.png,F045.png,1.8,1,169,0,36,36,36,,,,,,,a,0.566919371273,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F045.png,F046.png,1.6,0,96,0,37,37,37,,,,,,,d,0.416990658172,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F045.png,F046.png,1.6,1,252,0,38,38,38,,,,,,,d,0.533570605596,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F045.png,F046.png,1.6,0,5,0,39,39,39,,,,,,,d,0.500280880322,,,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F034.png,F028.png,1.2,0,204,,,,,0,0,0,0,,,,,a,0.850241977958,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
a,F028.png,F034.png,1.8,0,216,,,,,0,1,1,1,,,,,d,0.700243994686,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
d,F028.png,F034.png,1.2,1,76,,,,,0,2,2,2,,,,,d,0.483571862398,2019_1_17_1102,60.0014731238,One_NoFb_17ms,001,YAD_10104_01,
