answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,35.2994011766,,,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,a,0.866846555304,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.516944352214,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.40018928057,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.433401941207,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.55024411231,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.400224354178,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.450230842795,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.400272580388,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,a,0.616874029631,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,0.416904777493,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.383618754559,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.366908810957,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.666851874801,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.383615247199,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.316970131316,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.383599171795,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.333598236499,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.450233473316,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.383605894237,,,2018_7_16_0945,60.0018238828,One_NoFb_17ms,001,YAD_10083_01,
