answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,32.1996111496,,,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,d,0.700370056764,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,a,0.500293303816,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,a,0.417142329366,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.450345139821,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.400518564657,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.533587305892,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,d,0.450274115581,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.633884643185,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.350304132822,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,0.366980800363,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.416980113505,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.450284637689,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.4169222419,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.366908606997,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.516947465734,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.583588080437,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.350306763348,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.383619179118,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.283613830379,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.400228329787,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.483587700472,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.533592274667,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,d,0.366984307733,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,a,0.466926523814,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,d,0.350302379138,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,d,0.466910740648,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,d,0.450277622949,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,d,0.550282387128,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,None,,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,a,0.583564405688,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,a,0.433637782793,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.2,1,1,0,31,31,31,,,,,,,a,0.417022201944,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.2,1,94,0,32,32,32,,,,,,,d,0.416901782241,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.8,1,40,0,33,33,33,,,,,,,d,0.383593750685,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.8,1,54,0,34,34,34,,,,,,,d,0.366972908781,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F046.png,F045.png,1.8,0,205,0,35,35,35,,,,,,,a,0.383635254564,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F046.png,F045.png,1.8,1,169,0,36,36,36,,,,,,,a,0.433586633646,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F045.png,F046.png,1.6,0,96,0,37,37,37,,,,,,,d,0.416941824715,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F045.png,F046.png,1.6,1,252,0,38,38,38,,,,,,,d,0.450306558754,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F045.png,F046.png,1.6,0,5,0,39,39,39,,,,,,,d,0.433640997882,,,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F034.png,F028.png,1.2,0,204,,,,,0,0,0,0,,,,,d,0.766887036674,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F028.png,F034.png,1.8,0,216,,,,,0,1,1,1,,,,,a,0.483638849619,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.2,1,76,,,,,0,2,2,2,,,,,a,0.416970760518,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.2,1,228,,,,,0,3,3,3,,,,,a,0.367068484615,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F034.png,F028.png,1.8,0,142,,,,,0,4,4,4,,,,,d,0.450247225743,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.2,1,69,,,,,0,5,5,5,,,,,a,0.483624235576,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.8,1,95,,,,,0,6,6,6,,,,,a,0.466989071912,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.8,1,140,,,,,0,7,7,7,,,,,d,0.516927298357,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.4,1,265,,,,,0,8,8,8,,,,,a,0.43360884699,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.4,1,271,,,,,0,9,9,9,,,,,a,0.533637870476,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F034.png,F028.png,1.2,0,81,,,,,0,10,10,10,,,,,a,0.366949818595,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.8,1,279,,,,,0,11,11,11,,,,,d,0.666976679204,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F028.png,F034.png,1.4,0,257,,,,,0,12,12,12,,,,,d,0.450244595217,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.6,1,119,,,,,0,13,13,13,,,,,a,0.633575410062,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.2,1,198,,,,,0,14,14,14,,,,,d,0.466965104884,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.6,1,79,,,,,0,15,15,15,,,,,a,0.516905669576,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.6,1,114,,,,,0,16,16,16,,,,,a,0.450306266472,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F028.png,F034.png,1.8,0,230,,,,,0,17,17,17,,,,,d,0.600300406242,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.2,1,193,,,,,0,18,18,18,,,,,a,0.600272639562,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.4,1,266,,,,,0,19,19,19,,,,,a,0.416895059781,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F028.png,F034.png,1.2,0,153,,,,,0,20,20,20,,,,,d,0.483640311022,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F034.png,F028.png,1.4,0,34,,,,,0,21,21,21,,,,,a,0.45033052578,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.4,1,209,,,,,0,22,22,22,,,,,a,0.516972894167,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.8,1,249,,,,,0,23,23,23,,,,,d,0.433640997882,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.6,1,154,,,,,0,24,24,24,,,,,a,0.483563148882,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.2,1,182,,,,,0,25,25,25,,,,,a,0.483607575568,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.2,1,178,,,,,0,26,26,26,,,,,d,0.366992199317,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.6,1,105,,,,,0,27,27,27,,,,,d,0.450317080862,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F034.png,F028.png,1.4,0,146,,,,,0,28,28,28,,,,,a,0.40030987614,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
a,F034.png,F028.png,1.8,1,85,,,,,0,29,29,29,,,,,a,0.41693334857,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
d,F028.png,F034.png,1.4,1,176,,,,,0,30,30,30,,,,,d,0.366881132601,2017_11_06_1127,59.9967207886,One_NoFb_17ms,001,YAD_10025_01,
