answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,30.7496079074,,,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,d,0.750302070564,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.850283481607,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,a,0.983553156528,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.500320338015,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.800299060089,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.383734545007,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,d,0.450323056212,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.366906861722,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.400301515234,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,d,0.383686903495,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.417002349341,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.600228971534,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.333573879124,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.400240428879,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.483672114166,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.383565315343,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.350235547816,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.400227276315,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.350323523859,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.433524893127,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.366910076794,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.333658932374,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,d,0.333667408471,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,d,0.333572417728,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,d,0.333596676902,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,d,0.333572417728,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,d,0.333573879124,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,d,0.316910749036,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,a,0.350244900751,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
d,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,a,0.400294792812,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
a,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,a,0.350239055167,,,2018_7_30_1137,59.99400303,One_NoFb_17ms,001,YAD_10092_01,
