answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,95.1813688411,,,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,a,0.716858071139,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.766967734619,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.550248204231,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.566917520904,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.600268722292,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.650260596906,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.616906472717,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,a,1.33359180634,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,a,0.650246275183,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,0.683633719299,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.533635297611,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.500303094427,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.483558661778,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.500041503769,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.483617994631,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.666898931892,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.416986908191,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.483608933949,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.466877361623,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.416933128659,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.450336355899,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.416929913579,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,d,0.400266150227,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,d,0.566906121981,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,d,0.516921262089,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,d,0.416948911783,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,d,0.400320514319,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,d,0.450289298808,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,a,1.1836410263,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,a,0.51670146748,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,a,0.53353855291,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.2,1,1,0,31,31,31,,,,,,,a,0.400306192596,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.2,1,94,0,32,32,32,,,,,,,d,0.816740399184,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.8,1,40,0,33,33,33,,,,,,,d,0.466967383883,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.8,1,54,0,34,34,34,,,,,,,d,0.500301340747,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F046.png,F045.png,1.8,0,205,0,35,35,35,,,,,,,a,0.550256972633,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F046.png,F045.png,1.8,1,169,0,36,36,36,,,,,,,a,0.466989597168,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F045.png,F046.png,1.6,0,96,0,37,37,37,,,,,,,d,0.866945345966,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F045.png,F046.png,1.6,1,252,0,38,38,38,,,,,,,d,0.550330042649,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F045.png,F046.png,1.6,0,5,0,39,39,39,,,,,,,d,0.516943183093,,,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F034.png,F028.png,1.2,0,204,,,,,0,0,0,0,,,,,a,0.9168474906,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F028.png,F034.png,1.8,0,216,,,,,0,1,1,1,,,,,d,1.21690746647,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F028.png,F034.png,1.2,1,76,,,,,0,2,2,2,,,,,a,0.500340506276,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F028.png,F034.png,1.2,1,228,,,,,0,3,3,3,,,,,a,0.483550185656,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F034.png,F028.png,1.8,0,142,,,,,0,4,4,4,,,,,d,0.633548899624,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F028.png,F034.png,1.2,1,69,,,,,0,5,5,5,,,,,a,0.633635706803,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F028.png,F034.png,1.8,1,95,,,,,0,6,6,6,,,,,d,0.500249022615,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F028.png,F034.png,1.8,1,140,,,,,0,7,7,7,,,,,d,0.46690863559,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.4,1,265,,,,,0,8,8,8,,,,,a,0.466966799323,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.4,1,271,,,,,0,9,9,9,,,,,a,0.500332030154,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F034.png,F028.png,1.2,0,81,,,,,0,10,10,10,,,,,a,0.466956569521,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F028.png,F034.png,1.8,1,279,,,,,0,11,11,11,,,,,d,0.483592858546,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F028.png,F034.png,1.4,0,257,,,,,0,12,12,12,,,,,d,0.450236688397,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.6,1,119,,,,,0,13,13,13,,,,,a,0.433650671543,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F028.png,F034.png,1.2,1,198,,,,,0,14,14,14,,,,,d,0.400260596906,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.6,1,79,,,,,0,15,15,15,,,,,a,0.466902497709,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.6,1,114,,,,,0,16,16,16,,,,,a,0.467002457491,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F028.png,F034.png,1.8,0,230,,,,,0,17,17,17,,,,,d,0.466972060364,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.2,1,193,,,,,0,18,18,18,,,,,a,0.38366581165,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.4,1,266,,,,,0,19,19,19,,,,,a,0.383631030322,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F028.png,F034.png,1.2,0,153,,,,,0,20,20,20,,,,,d,0.683636642099,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F034.png,F028.png,1.4,0,34,,,,,0,21,21,21,,,,,a,0.416939851101,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.4,1,209,,,,,0,22,22,22,,,,,a,0.400314376438,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F028.png,F034.png,1.8,1,249,,,,,0,23,23,23,,,,,d,0.36691670252,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.6,1,154,,,,,0,24,24,24,,,,,a,0.433540774238,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.2,1,182,,,,,0,25,25,25,,,,,a,0.500265098019,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F028.png,F034.png,1.2,1,178,,,,,0,26,26,26,,,,,d,0.400267611628,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F028.png,F034.png,1.6,1,105,,,,,0,27,27,27,,,,,d,0.483590520305,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
d,F034.png,F028.png,1.4,0,146,,,,,0,28,28,28,,,,,a,0.567051969734,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
a,F034.png,F028.png,1.8,1,85,,,,,0,29,29,29,,,,,a,0.383673995492,2018_9_13_1050,60.0095064537,One_NoFb_17ms,001,YAD_10096_01,
