answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,29.0830138451,,,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,a,0.800251479164,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.500267583886,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.50021643459,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.666926310232,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.433732872658,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.516922379045,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.50017493059,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.616881255011,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.500203574196,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,0.466907136555,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.450309044043,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.450309628606,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.483719471544,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.700243499874,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.766921136847,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.450207622296,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.416977824882,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.516881459609,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.40018419592,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.466922627484,,,2017_12_18_1137,59.9876039727,One_NoFb_17ms,001,YAD_10029,
