answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,32.7161716355,,,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,a,0.533601043092,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.500254722747,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.416907627858,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.400199686265,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.533582044837,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.433573481009,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.416832219402,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,a,0.50024536976,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,a,0.400217223116,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,0.383543478381,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.400318352285,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.450199583967,,,2017_12_14_1126,59.9996668018,One_NoFb_17ms,001,YAD_10028_01,
