answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,31.6992064081,,,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,d,0.650219529632,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.567071548948,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,a,0.466929677448,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,d,0.600272519543,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,a,0.533546150325,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,a,0.533603728994,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,d,0.516879318035,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.483571958429,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.466936692108,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,d,0.40020798467,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.383578271623,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.367011398238,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.383601653823,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.350294878772,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,d,0.40024422708,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,a,0.333573682867,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.583582889607,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.333573390589,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,d,0.483621353326,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,d,0.766949903052,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.333597065067,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.666997719652,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,d,0.367033903605,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,d,0.383594054608,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,d,0.416905798376,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,a,0.60020851077,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,a,0.300285613575,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,d,0.45022864869,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,a,0.350197258086,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,d,0.483538931071,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,a,0.350336382177,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.2,1,1,0,31,31,31,,,,,,,d,0.483600309347,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.2,1,94,0,32,32,32,,,,,,,d,0.416939994844,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.8,1,40,0,33,33,33,,,,,,,a,0.200220611058,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.8,1,54,0,34,34,34,,,,,,,a,0.216987402255,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F046.png,F045.png,1.8,0,205,0,35,35,35,,,,,,,a,0.483565820601,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F046.png,F045.png,1.8,1,169,0,36,36,36,,,,,,,a,0.366897117735,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F045.png,F046.png,1.6,0,96,0,37,37,37,,,,,,,d,0.316906266021,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
d,F045.png,F046.png,1.6,1,252,0,38,38,38,,,,,,,d,0.333577190197,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
a,F045.png,F046.png,1.6,0,5,0,39,39,39,,,,,,,a,0.316947769425,,,2017_10_16_0955,60.002350003,One_NoFb_17ms,001,YAD_10001_09,
