answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,34.2158753328,,,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
e,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,e,0.666927184109,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
e,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,b,0.583679293482,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
b,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,b,0.366886498961,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
b,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,e,0.400336003199,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
b,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,b,0.516976696062,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
e,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,b,0.383620311709,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
b,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,e,0.450317063561,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
e,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,e,0.383655385112,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
e,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,e,0.400268779177,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
e,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,e,0.400295668785,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
e,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,e,0.333679001203,,,2017_12_21_1516,60.0015432694,One_NoFb_17ms,001,YAD_10006_01,
