answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,45.2828222837,,,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,d,0.700317154859,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.93362575142,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.367008470615,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,d,0.50033743921,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.667003180317,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.733681986417,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.683550708096,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.517002756509,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.400230084145,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,d,0.516986388734,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.450334180268,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.450347625227,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.500545251489,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.450437647986,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.466983422075,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,a,0.550272304235,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,d,0.466967931146,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,a,0.40024645192,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.483631494755,,,2018_8_30_0923,60.016331299,One_NoFb_17ms,001,YAD_10080_01,
