answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.416881030302,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.533602212216,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.383423935521,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.366858334695,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.400247328042,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.400259896117,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,d,0.616953691318,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.31705017322,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.50023484765,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.333556148756,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,d,0.417020155978,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,d,0.483623943295,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,d,0.433550390823,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,d,0.316912508948,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,d,0.433598909442,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,a,0.466846146584,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,a,0.433566173988,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,a,0.366921759635,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,a,0.383624732453,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F046.png,F045.png,1.2,1,1,0,31,31,31,,,,,,,a,0.316943782997,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.2,1,94,0,32,32,32,,,,,,,d,0.550228607454,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.8,1,40,0,33,33,33,,,,,,,d,0.450222966435,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.8,1,54,0,34,34,34,,,,,,,d,0.350250060867,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F046.png,F045.png,1.8,0,205,0,35,35,35,,,,,,,a,0.433545129768,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F046.png,F045.png,1.8,1,169,0,36,36,36,,,,,,,a,0.350263213505,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F045.png,F046.png,1.6,0,96,0,37,37,37,,,,,,,d,0.383639931058,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F045.png,F046.png,1.6,1,252,0,38,38,38,,,,,,,d,0.433599201723,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F045.png,F046.png,1.6,0,5,0,39,39,39,,,,,,,d,0.383609826131,,,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F034.png,F028.png,1.2,0,204,,,,,0,0,0,0,,,,,d,1.26686818456,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F028.png,F034.png,1.8,0,216,,,,,0,1,1,1,,,,,a,0.616907803225,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.2,1,76,,,,,0,2,2,2,,,,,a,0.383635839125,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.2,1,228,,,,,0,3,3,3,,,,,a,0.450172986411,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F034.png,F028.png,1.8,0,142,,,,,0,4,4,4,,,,,d,0.516955649598,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.2,1,69,,,,,0,5,5,5,,,,,a,0.400234175404,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.8,1,95,,,,,0,6,6,6,,,,,d,0.400309876139,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.8,1,140,,,,,0,7,7,7,,,,,d,0.400231252595,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.4,1,265,,,,,0,8,8,8,,,,,a,0.600068627538,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.4,1,271,,,,,0,9,9,9,,,,,a,0.50001359106,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F034.png,F028.png,1.2,0,81,,,,,0,10,10,10,,,,,a,0.38357416787,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.8,1,279,,,,,0,11,11,11,,,,,d,0.700204918092,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F028.png,F034.png,1.4,0,257,,,,,0,12,12,12,,,,,d,0.550277418353,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.6,1,119,,,,,0,13,13,13,,,,,a,0.416956438758,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.2,1,198,,,,,0,14,14,14,,,,,d,0.616911602876,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.6,1,79,,,,,0,15,15,15,,,,,a,0.466849069391,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.6,1,114,,,,,0,16,16,16,,,,,a,0.600276731495,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F028.png,F034.png,1.8,0,230,,,,,0,17,17,17,,,,,a,0.500068247575,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.2,1,193,,,,,0,18,18,18,,,,,d,0.550204055864,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.4,1,266,,,,,0,19,19,19,,,,,a,0.85028937264,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F028.png,F034.png,1.2,0,153,,,,,0,20,20,20,,,,,d,0.400240897863,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F034.png,F028.png,1.4,0,34,,,,,0,21,21,21,,,,,a,0.366928189813,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.4,1,209,,,,,0,22,22,22,,,,,a,0.366955079651,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.8,1,249,,,,,0,23,23,23,,,,,d,0.383627655261,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.6,1,154,,,,,0,24,24,24,,,,,a,0.433560620651,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.2,1,182,,,,,0,25,25,25,,,,,a,0.366882886285,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.2,1,178,,,,,0,26,26,26,,,,,a,0.433645966656,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.6,1,105,,,,,0,27,27,27,,,,,a,0.666948035683,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F034.png,F028.png,1.4,0,146,,,,,0,28,28,28,,,,,d,0.416729628829,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.8,1,85,,,,,0,29,29,29,,,,,d,0.400356641074,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.4,1,176,,,,,0,30,30,30,,,,,a,0.350238369634,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.2,1,1,,,,,0,31,31,31,,,,,a,0.38360251911,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.2,1,94,,,,,0,32,32,32,,,,,a,0.950297059626,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.8,1,40,,,,,0,33,33,33,,,,,d,0.350296533521,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F034.png,F028.png,1.8,0,54,,,,,0,34,34,34,,,,,d,0.36693315859,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F028.png,F034.png,1.8,0,205,,,,,0,35,35,35,,,,,d,0.56689270692,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.8,1,169,,,,,0,36,36,36,,,,,d,0.366926436129,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F028.png,F034.png,1.6,0,96,,,,,0,37,37,37,,,,,d,0.41688015346,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
a,F034.png,F028.png,1.6,1,252,,,,,0,38,38,38,,,,,a,0.483598222581,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
d,F028.png,F034.png,1.6,1,5,,,,,0,39,39,39,,,,,d,0.450259793819,2018_9_06_1034,60.0012451421,One_NoFb_17ms,001,YAD_10085_01,
