answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,134.79732604,,,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,None,,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,a,0.766950753895,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.750258303187,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,d,0.766930878798,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.56697980661,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,a,0.567016341713,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.616974443256,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.566930118868,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,a,0.766907496331,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,d,0.650290366395,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.516945419769,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.600227920594,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,a,0.96689013485,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.516958572407,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,d,0.633590024105,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,a,0.633549104788,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,d,0.699395592464,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,a,1.01695053468,,,2019_4_04_0908,60.0015608203,One_NoFb_17ms,001,YAD_10105_01,
