answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,32.3828203756,,,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,a,0.73360092618,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.600245165164,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.61691598709,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.40025025085,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.550258420099,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,a,0.533562754303,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.450317373143,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.483581854854,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,1.26694505442,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,0.516905961857,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.416879568898,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.400244405233,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.450267977683,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.416916396283,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,d,0.48369876719,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,a,0.450248102587,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.417003203691,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.633614867977,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.933576257677,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.416914350315,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.35021264892,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.383585859103,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,d,0.417016356327,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,d,0.4836818149,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,a,0.416965499462,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,d,0.400293216133,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,d,0.366924682445,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
d,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,d,0.383546985751,,,2017_10_12_1119,60.0020869578,One_NoFb_17ms,001,real_11,
