answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,32.149699666,,,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,e,0.533595587953,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,b,0.533555253074,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,b,0.650176815805,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,e,0.450216390749,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,b,0.466903629171,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,b,0.533599972176,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,e,0.450233635369,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,b,0.483622434022,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,e,0.583531329819,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,e,0.500255015773,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,e,0.483566315939,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,e,0.55025418277,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,b,0.633605320927,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,e,0.433635835139,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,e,0.416883417896,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,b,0.583553250945,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,e,0.416910892374,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,b,0.500207958419,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,e,0.400210208991,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,e,0.483564562248,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,b,0.450240357844,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,e,0.466908597962,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
e,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,b,0.467038663312,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,b,0.533571328571,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
b,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,b,0.600270009822,,,2018_1_11_1454,60.0009645456,One_NoFb_17ms,001,YAD_10052_01,
