answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,36.6659236929,,,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,a,0.700269422977,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.650230637525,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,a,0.833530037242,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.48355227969,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.633623332766,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.466903471283,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,d,0.55038718227,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.516918874398,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.633516650854,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,d,0.583600914951,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.483575077468,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.533567098246,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.433593578743,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.51698463722,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.400038463944,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.4835338661,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.483582384449,,,2018_7_19_0951,60.0078925769,One_NoFb_17ms,001,YAD_10084_01,
