answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,30.3662802032,,,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,a,0.700335275344,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.566995882054,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.566947071155,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.533678205231,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.483692337011,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,a,0.383696633538,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.383638469651,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,1.0669685538,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,a,0.566975130116,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,0.383652791414,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.366981092646,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.38366915914,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.350334822309,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.350252983677,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.383655129659,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.466972704186,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.400352549143,,,2019_2_11_1111,60.0079803282,One_NoFb_17ms,001,YAD_10103_01,
