answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,34.1993963832,,,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,d,0.516868943958,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.516902848445,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.71686508586,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.433580524326,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.450252471519,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.400205940534,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.41689367085,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.433591046411,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.43350628519,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,d,0.533639097252,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.566946748912,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.350201497877,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.366717075234,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.366984803775,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.366683755308,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.350257323369,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.400248613423,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.333638863429,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.3502187424,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.350241247967,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.36695879085,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.366909103237,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,d,0.36696112909,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,d,0.366896242915,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,d,0.366879875231,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,d,0.383695624216,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,d,0.316925412466,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,d,0.400221723658,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,a,0.466877653902,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,a,0.400325775361,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,a,0.383408605192,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
a,F046.png,F045.png,1.2,1,1,0,31,31,31,,,,,,,a,0.383658504648,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
d,F045.png,F046.png,1.2,1,94,0,32,32,32,,,,,,,d,0.366929270564,,,2018_8_13_1135,59.9992985361,One_NoFb_17ms,001,YAD_10089_01,
