answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,31.7992722853,,,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,d,1.0168667994,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.88355981009,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,d,0.533546248373,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.600248261237,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.683639952815,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.516979326567,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.46710757831,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.533581321775,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.400148068215,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,d,0.383649831823,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.633578223626,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.500242883314,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.416914616138,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,a,0.46697254571,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.483707235293,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,a,0.433507842998,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.383596052607,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.4002468583,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.416921046262,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.600218156565,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.433571559679,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.416938582965,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,d,0.416845638447,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,d,0.733564018898,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,d,0.500259250903,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,d,0.450233179674,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,d,0.416899417663,,,2018_6_18_1112,60.0015432694,One_NoFb_17ms,001,YAD_10073_01,
