answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,35.7494627148,,,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,d,0.75019254,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,a,0.483589746437,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,a,0.300242271584,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,d,0.266951484597,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.417006126499,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,a,0.233623577944,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,d,0.300220350521,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,a,0.283386435889,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.266850355429,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,d,0.416953223667,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.366947188068,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.250295568993,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,a,0.516882871671,,,2018_2_19_0954,60.0195599623,One_NoFb_17ms,001,YAD_10016_01,
