answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,32.9326649122,,,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,e,0.650231075268,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,b,0.566927359474,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,b,0.41690935513,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,e,0.400307067641,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,b,0.433606633082,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,b,0.416985347501,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,e,0.900272871073,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,e,0.816852536216,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,b,0.450271760415,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,e,0.400356462684,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,e,0.733640011271,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,e,0.400248319693,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,b,0.45027263725,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,e,0.466987159627,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,e,0.450266791684,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,b,0.433559283989,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,e,0.716965238749,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,b,0.366970675128,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,e,0.450243701694,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,e,0.450250716374,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,b,0.466907075357,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,e,0.450247501312,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,b,0.450260069281,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,b,0.500214532314,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,b,0.333585764409,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,b,0.500317998853,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,b,0.400289238662,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,b,0.3169796773,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,e,0.550275384669,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,e,0.48363270431,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,e,0.566918006569,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.2,1,1,0,31,31,31,,,,,,,e,0.316989322488,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.2,1,94,0,32,32,32,,,,,,,b,0.566940804281,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.8,1,40,0,33,33,33,,,,,,,b,0.4835707413,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.8,1,54,0,34,34,34,,,,,,,b,0.366965414118,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F046.png,F045.png,1.8,0,205,0,35,35,35,,,,,,,e,0.383645155371,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F046.png,F045.png,1.8,1,169,0,36,36,36,,,,,,,e,0.533621363911,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F045.png,F046.png,1.6,0,96,0,37,37,37,,,,,,,b,0.483597338629,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F045.png,F046.png,1.6,1,252,0,38,38,38,,,,,,,b,0.466963192801,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F045.png,F046.png,1.6,0,5,0,39,39,39,,,,,,,b,0.466963485082,,,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F034.png,F028.png,1.2,0,204,,,,,0,0,0,0,,,,,e,0.883506615428,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F028.png,F034.png,1.8,0,216,,,,,0,1,1,1,,,,,b,0.433635568639,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.2,1,76,,,,,0,2,2,2,,,,,e,0.50028292545,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.2,1,228,,,,,0,3,3,3,,,,,e,0.550224820512,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F034.png,F028.png,1.8,0,142,,,,,0,4,4,4,,,,,b,0.800250248729,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.2,1,69,,,,,0,5,5,5,,,,,e,0.500290816964,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.8,1,95,,,,,0,6,6,6,,,,,e,0.550043315652,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.8,1,140,,,,,0,7,7,7,,,,,b,0.350302040453,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.4,1,265,,,,,0,8,8,8,,,,,e,0.383548703512,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.4,1,271,,,,,0,9,9,9,,,,,e,0.33361177718,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F034.png,F028.png,1.2,0,81,,,,,0,10,10,10,,,,,e,0.333612361737,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.8,1,279,,,,,0,11,11,11,,,,,b,0.366958399436,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F028.png,F034.png,1.4,0,257,,,,,0,12,12,12,,,,,b,0.400278424364,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.6,1,119,,,,,0,13,13,13,,,,,e,0.550341147298,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.2,1,198,,,,,0,14,14,14,,,,,b,0.416960796119,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.6,1,79,,,,,0,15,15,15,,,,,e,0.383591083873,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.6,1,114,,,,,0,16,16,16,,,,,e,0.483618382672,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F028.png,F034.png,1.8,0,230,,,,,0,17,17,17,,,,,b,0.333650357923,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.2,1,193,,,,,0,18,18,18,,,,,e,0.366984996768,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.4,1,266,,,,,0,19,19,19,,,,,e,0.35024416934,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F028.png,F034.png,1.2,0,153,,,,,0,20,20,20,,,,,b,0.466995927978,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F034.png,F028.png,1.4,0,34,,,,,0,21,21,21,,,,,e,0.566964478827,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.4,1,209,,,,,0,22,22,22,,,,,e,0.517000370608,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.8,1,249,,,,,0,23,23,23,,,,,b,0.500281756335,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.6,1,154,,,,,0,24,24,24,,,,,e,0.450276436868,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.2,1,182,,,,,0,25,25,25,,,,,e,0.367003410305,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.2,1,178,,,,,0,26,26,26,,,,,b,0.466924904336,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.6,1,105,,,,,0,27,27,27,,,,,b,0.600197989359,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F034.png,F028.png,1.4,0,146,,,,,0,28,28,28,,,,,e,0.566998090837,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
e,F034.png,F028.png,1.8,1,85,,,,,0,29,29,29,,,,,e,0.450303618756,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.4,1,176,,,,,0,30,30,30,,,,,b,0.600248261237,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
b,F028.png,F034.png,1.2,1,1,,,,,0,31,31,31,,,,,b,0.350330976011,2018_1_15_1519,60.0019641749,One_NoFb_17ms,001,YAD_10055_01,
