answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,31.5994041596,,,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,None,,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,a,0.51691858212,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,a,0.400253289163,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,d,0.566949476031,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,a,0.433562889426,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,a,0.60036341997,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,d,0.517053907393,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.633620994533,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,1.01691244426,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,0.950252032364,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,1.26678661805,,,2018_3_19_1644,59.9861141064,One_NoFb_17ms,001,YAD_10061_01,
