answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,34.5661637306,,,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,d,0.716966214763,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.650371078771,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,a,0.783575087919,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.633633953123,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,a,0.483658621559,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,a,0.433617643896,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,a,0.716944001477,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.416948619502,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.666936051461,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,d,0.450287252848,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,a,0.400326067642,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,a,0.516967150059,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.783617468527,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,None,,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,a,0.300346702614,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.400323437119,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.50027182046,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.566980945678,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,a,0.66693575918,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,a,0.883611739837,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,d,0.683762322527,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,d,0.800259895434,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F045.png,F046.png,1.4,0,209,0,22,22,22,,,,,,,a,0.866916410239,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.8,1,249,0,23,23,23,,,,,,,a,0.383655874128,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.6,1,154,0,24,24,24,,,,,,,d,0.766960719899,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.2,1,182,0,25,25,25,,,,,,,d,0.733665344003,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.2,1,178,0,26,26,26,,,,,,,d,0.633615831759,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.6,1,105,0,27,27,27,,,,,,,d,0.566960486072,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.4,1,146,0,28,28,28,,,,,,,a,1.03359174788,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F046.png,F045.png,1.8,0,85,0,29,29,29,,,,,,,a,0.466971475804,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.4,1,176,0,30,30,30,,,,,,,a,0.467360500572,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.2,1,1,0,31,31,31,,,,,,,a,0.716894898427,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.2,1,94,0,32,32,32,,,,,,,d,0.46700391889,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.8,1,40,0,33,33,33,,,,,,,d,0.63366961129,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.8,1,54,0,34,34,34,,,,,,,d,0.800249665632,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F046.png,F045.png,1.8,0,205,0,35,35,35,,,,,,,a,0.966934648515,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F046.png,F045.png,1.8,1,169,0,36,36,36,,,,,,,d,0.433600983932,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F045.png,F046.png,1.6,0,96,0,37,37,37,,,,,,,d,1.05017601105,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F045.png,F046.png,1.6,1,252,0,38,38,38,,,,,,,a,0.483630270393,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F045.png,F046.png,1.6,0,5,0,39,39,39,,,,,,,d,0.483699248489,,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F034.png,F028.png,1.2,0,204,,,,,0,0,0,0,,,,,None,,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F028.png,F034.png,1.8,0,216,,,,,0,1,1,1,,,,,d,0.416945988982,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.2,1,76,,,,,0,2,2,2,,,,,a,0.450268546923,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.2,1,228,,,,,0,3,3,3,,,,,d,0.433598061132,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F034.png,F028.png,1.8,0,142,,,,,0,4,4,4,,,,,a,0.416975216987,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.2,1,69,,,,,0,5,5,5,,,,,d,0.400286609833,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.8,1,95,,,,,0,6,6,6,,,,,d,0.533634713052,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.8,1,140,,,,,0,7,7,7,,,,,d,0.483580875063,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.4,1,265,,,,,0,8,8,8,,,,,a,0.76688501936,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.4,1,271,,,,,0,9,9,9,,,,,a,0.466991058569,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F034.png,F028.png,1.2,0,81,,,,,0,10,10,10,,,,,a,0.41693195954,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.8,1,279,,,,,0,11,11,11,,,,,a,0.700289883369,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F028.png,F034.png,1.4,0,257,,,,,0,12,12,12,,,,,d,0.533636759012,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.6,1,119,,,,,0,13,13,13,,,,,a,0.850334485307,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.2,1,198,,,,,0,14,14,14,,,,,a,0.6836351807,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.6,1,79,,,,,0,15,15,15,,,,,a,0.483627347594,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.6,1,114,,,,,0,16,16,16,,,,,a,0.483683173086,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F028.png,F034.png,1.8,0,230,,,,,0,17,17,17,,,,,d,0.666962064386,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.2,1,193,,,,,0,18,18,18,,,,,a,0.583620449785,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.4,1,266,,,,,0,19,19,19,,,,,a,0.583650262352,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F028.png,F034.png,1.2,0,153,,,,,0,20,20,20,,,,,d,0.75026509802,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F034.png,F028.png,1.4,0,34,,,,,0,21,21,21,,,,,a,0.666929036739,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.4,1,209,,,,,0,22,22,22,,,,,d,0.600216111879,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.8,1,249,,,,,0,23,23,23,,,,,a,0.350268722292,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.6,1,154,,,,,0,24,24,24,,,,,a,0.416879056847,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.2,1,182,,,,,0,25,25,25,,,,,a,0.550219853065,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.2,1,178,,,,,0,26,26,26,,,,,d,0.616941546325,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.6,1,105,,,,,0,27,27,27,,,,,a,0.600057988364,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F034.png,F028.png,1.4,0,146,,,,,0,28,28,28,,,,,d,0.883551237865,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.8,1,85,,,,,0,29,29,29,,,,,d,1.23357239894,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.4,1,176,,,,,0,30,30,30,,,,,d,0.766970365139,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F028.png,F034.png,1.2,1,1,,,,,0,31,31,31,,,,,d,0.633624015602,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.2,1,94,,,,,0,32,32,32,,,,,d,0.667005321837,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
a,F034.png,F028.png,1.8,1,40,,,,,0,33,33,33,,,,,a,0.51692681541,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
d,F034.png,F028.png,1.8,0,54,,,,,0,34,34,34,,,,,a,0.650218216297,2018_6_11_1119,60.0008768531,One_NoFb_17ms,001,YAD_10071_01,
