answer,Male_Female2,Male_Female,fixation,correctness,order,loss_trial.thisRepN,loss_trial.thisTrialN,loss_trial.thisN,loss_trial.thisIndex,reward_trial.thisRepN,reward_trial.thisTrialN,reward_trial.thisN,reward_trial.thisIndex,start_key.keys,start_key.rt,decide_2.keys,decide_2.rt,decide.keys,decide.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,s,30.8828754705,,,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F046.png,F045.png,1.2,1,204,0,0,0,0,,,,,,,d,0.683533803885,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F045.png,F046.png,1.8,0,216,0,1,1,1,,,,,,,d,0.400209039251,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
d,F045.png,F046.png,1.2,1,76,0,2,2,2,,,,,,,a,0.550228899736,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
d,F046.png,F045.png,1.2,0,228,0,3,3,3,,,,,,,a,0.550048562462,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
d,F045.png,F046.png,1.8,1,142,0,4,4,4,,,,,,,d,0.516913853438,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F045.png,F046.png,1.2,0,69,0,5,5,5,,,,,,,d,0.416893013815,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
d,F046.png,F045.png,1.8,0,95,0,6,6,6,,,,,,,d,0.583526409182,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F046.png,F045.png,1.8,1,140,0,7,7,7,,,,,,,d,0.450247518023,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F046.png,F045.png,1.4,1,265,0,8,8,8,,,,,,,d,0.733557668615,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F046.png,F045.png,1.4,1,271,0,9,9,9,,,,,,,a,0.50024916941,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F046.png,F045.png,1.2,1,81,0,10,10,10,,,,,,,d,0.433683086323,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F046.png,F045.png,1.8,1,279,0,11,11,11,,,,,,,d,0.816920838952,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
d,F045.png,F046.png,1.4,1,257,0,12,12,12,,,,,,,d,0.73354510054,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
d,F046.png,F045.png,1.6,0,119,0,13,13,13,,,,,,,d,0.416913181192,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
d,F046.png,F045.png,1.2,0,198,0,14,14,14,,,,,,,d,0.566885399901,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
d,F045.png,F046.png,1.6,1,79,0,15,15,15,,,,,,,d,0.466887065901,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F046.png,F045.png,1.6,1,114,0,16,16,16,,,,,,,a,0.716910813719,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
d,F045.png,F046.png,1.8,1,230,0,17,17,17,,,,,,,d,0.466896711168,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F046.png,F045.png,1.2,1,193,0,18,18,18,,,,,,,d,0.450223843278,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F046.png,F045.png,1.4,1,266,0,19,19,19,,,,,,,d,0.366945434384,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F045.png,F046.png,1.2,0,153,0,20,20,20,,,,,,,a,0.567030371194,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
a,F046.png,F045.png,1.4,1,34,0,21,21,21,,,,,,,a,0.533530603412,,,2017_11_30_1119,60.0015608199,One_NoFb_17ms,001,YAD_10014_01,
