-1.1247,0.964004,-0.276839,0.543504,0.778299,0.254362,0.275221,-0.105026,-0.330173,-0.222972,0.177585,-0.00103779,-0.672384,-0.324905,-0.34793,0.392469,0.437477,0.0039585,0.639945,-0.435662,-0.23069,0.301647,0.140021,0.336742,-0.495972,-0.199439,-0.701546,-0.222246,0.820375,0.089827,0.56094,-0.105293,-0.186973,-0.45883,-0.506656,0.0606324,0.533614,0.306317,-0.139986,0.0453691,-0.3615,0.171142,-0.063046,0.122931,0.112358,-0.106515,-0.583064,-0.206436,0.648466,-0.299391,-0.0637968,-0.257611,0.406941,0.020717,0.351287,-0.375362,-0.359566,0.36355,-0.0812958,0.331081,0.0266472,0.382076,0.425931,-0.693352,-0.66711,-0.0538458,0.00853764,0.476043,-0.0725911,-0.350898,-0.0681196,-0.147186,0.400551,-0.121843,-0.075455,-0.307543,0.496513,0.163157,0.225533,0.637074,0.0413766,-0.346063,-0.164257,0.235454,0.277408,-0.0161334,-0.480664,-0.481619,-0.298211,-0.176538,-0.0950781,0.54042,0.547269,0.752862,0.240424,0.37647,0.40224,0.804981,-0.686884,-0.7504,0.0793867,0.207749,-0.307716,-0.500083,0.184522,0.0930591,-0.504265,-0.508338,-0.284306,-0.0150282,0.0229735,-0.351593,-0.506866,-0.104425,0.485639,-0.125832,-0.234929,-0.694543,0.421647,0.206805,0.361319,-0.154472,-0.703398,-0.397726,0.00493359,0.318788,0.417749,-0.00324061,-0.0733801,-0.0930798,0.717597,0.448601,0.499978,0.398394,0.0253129,0.0650635,-0.21677,-0.0514637,0.306245,-0.338807,-0.0859927,0.146215,0.823771,0.665119,0.2126,-0.54583,-0.155751,-0.216388,-0.469627,0.313556,0.0511394,-0.464584,-0.410867,-0.20641,-0.268811,-0.275963,-0.629122,-0.0400503,-0.103366,0.113425,-0.447084,-0.0988407,0.372667,-0.203732,-0.020083,0.131571,0.208386,-0.123996,0.128707,0.552446,0.302443,0.562447,0.132537,0.51273,-0.238273,-0.363108,-0.477312,0.35751,0.156895,-0.426636,-0.408185,-0.0666721,0.577604,0.114303,0.655572,0.12963,-0.609052,0.0164536,0.166058,0.171169,-0.304512,-0.320051,0.0918281,0.314571,-0.323696,-0.129943,0.00914216,-0.348897,0.30346,0.277929,0.645308,0.306808,-0.228897,-0.0863933,-0.343468,0.226691,0.529247,-0.184309,-0.14862,-0.508388,-0.90973,-0.164441,0.272775,-0.279109,-0.118814,-0.188397,0.667618,0.342399,-0.625865,0.223272,-0.173275,-0.346146,-0.324187,0.183111,-0.0457596,0.0599066,-0.107911,0.666006,0.419096,-0.0391541,-0.279384,-0.231456,0.556949,0.527073,-0.206631,0.0113027,0.785671,-0.115826,-0.398207,-0.628837
-0.887122,0.613063,-0.0697491,-0.102993,0.32967,0.51683,0.732887,0.425589,0.525244,0.685546,0.437503,-0.455547,-1.1083,-0.345228,-0.399134,-1.1361,-0.267199,0.163088,0.288297,0.545349,0.269376,0.221685,-0.0215537,0.397439,-0.275299,-0.503704,-0.527853,0.0767429,-0.207185,-0.0273581,-0.299417,-0.0316348,0.282727,-0.279224,0.190672,0.332349,0.50068,0.313869,-0.260013,-0.505663,0.0258948,-0.350626,0.235049,-0.275369,0.209782,0.116491,0.0839582,-0.163561,0.110861,0.239573,-0.519012,-0.180274,-0.247865,0.0985778,-0.127976,-0.099943,0.258763,0.154602,0.048087,0.141804,0.664165,-0.0247281,0.543974,-0.176897,-0.0406013,-0.193531,0.0973339,0.6639,0.232848,-0.00339357,0.534395,-0.125366,-0.229978,-0.0430525,-0.13599,-0.184316,-0.0871491,-0.503246,-0.172299,0.223973,0.215834,0.371662,0.0568022,0.0446769,0.0839727,-0.581858,-0.0973588,-0.145911,-0.0214244,0.0880837,0.372379,0.242455,0.119065,-0.405799,-0.590223,-0.372356,0.0360273,0.0200916,0.303311,0.139988,0.269606,-0.39131,0.242898,-0.343381,-1.05476,0.00481656,-0.0799717,0.0586033,-0.00725711,0.180629,0.247717,-0.425134,-0.213176,-0.221045,0.117889,0.43985,0.0954414,-0.354487,-0.0490581,0.147546,-0.0549993,-0.336769,0.136952,0.465236,0.258398,-0.493473,-0.559811,-0.315428,0.331635,0.0331264,0.97712,0.167427,-0.162404,0.38888,-0.173501,0.0772862,-0.395922,-0.199005,-0.189142,0.285182,0.589032,0.0447148,0.429361,0.330443,0.854614,-0.0277325,0.0648414,-0.0740215,-0.228255,0.140006,0.1527,-0.188477,0.100993,-0.0260327,0.193167,0.153337,-0.305076,0.120137,-0.162911,-0.376163,-0.0549038,-0.342765,-0.561681,0.249697,-0.132222,0.448156,-0.226991,-0.324471,0.0902056,0.237866,0.40858,0.242907,0.235889,0.265383,-0.421815,-0.681545,0.489574,-0.759526,-0.14948,0.384293,0.0826259,-0.167127,-0.0409097,-0.648375,-0.468551,-0.255189,-0.0814168,0.346486,-0.534603,-0.119133,-0.544097,-0.150846,0.323923,0.29331,0.185003,0.141366,-0.295564,-0.376372,-0.0146676,-0.016376,-0.156597,-0.227781,0.722717,0.516274,0.685914,0.217727,0.272939,0.216807,0.0519486,0.279074,0.617062,0.0831526,-0.113306,0.407985,-0.393375,0.276316,0.748065,-0.172248,-0.434777,-0.0541189,-0.103345,-0.330056,-0.932947,-0.546665,0.296267,-0.234432,-0.241112,0.0240711,0.100734,0.221636,0.35543,-0.115445,-0.0457105,-0.413439,-0.129173,0.0624515,-0.484077,0.276274,0.156876,0.470159
-1.1521,0.694341,0.162496,0.487225,0.486201,0.559746,0.321369,-0.198408,-0.0220819,0.0507356,-0.024916,0.187031,-0.447974,-0.47628,-0.404033,0.0389364,0.115487,0.0450898,0.185958,-0.184646,-0.237493,-0.139558,-0.077783,0.23607,0.185093,-0.349686,-0.449714,0.0125189,0.0677199,0.150043,-0.109169,0.0717213,0.102801,-0.0193483,0.107252,0.0398428,0.168477,0.79344,-0.129014,-0.179969,-0.454497,-0.162929,-0.16461,-0.134125,0.35584,-0.0541208,-0.221718,0.0733655,0.267293,-0.0651319,-0.452318,-0.159365,0.121202,0.524318,-0.348131,-0.0664691,-0.0108857,0.388998,0.0917101,0.4811,0.809007,-0.00761757,0.107384,-0.437531,-0.367585,-0.12675,0.435028,0.0415511,0.00495968,0.0786974,0.419868,-0.212023,0.164934,0.410841,0.144525,-0.327557,0.0391947,-0.168475,-0.12727,0.385949,-0.0603638,-0.561082,-0.534276,-0.140838,0.12514,-0.274503,0.113201,-0.109128,0.308834,-0.219782,0.173879,-0.122292,-0.568874,-0.574142,-0.174218,-0.370733,-0.1263,-0.237574,0.122195,0.0752962,0.140263,-0.245186,0.269338,-0.335332,-0.477326,0.0735071,0.155302,0.514642,0.160341,-0.0380512,0.264139,0.268712,-0.184642,-0.19396,0.458863,0.160403,-0.00172831,0.133934,0.403419,0.263704,0.6115,0.114086,-0.104852,0.138808,0.0550139,-0.17131,-0.283318,0.16901,0.405996,0.0132893,0.0718535,-0.23696,-0.0956615,-0.0706017,-0.398149,-0.295842,0.0336691,0.0828672,-0.230002,-0.133453,-0.135522,0.125302,0.340192,0.679677,0.109389,0.233357,-0.515791,-0.397649,0.171734,-0.217142,0.226249,0.182979,-0.0134127,0.614196,0.0226275,-0.138957,-0.395895,-0.0987458,-0.0233458,-0.334305,-0.418411,-0.417927,-0.0827255,0.1079,0.419373,-0.0555747,-0.143437,-0.0257186,0.0579314,0.0214055,0.44027,0.0137034,0.158039,0.15285,-0.693548,-0.346456,-0.25269,0.183093,0.217671,-0.245502,-0.593524,0.183939,-0.0182547,0.280279,0.0741775,0.0206153,-0.194689,-0.347765,-0.228245,0.119287,0.404557,0.269758,0.146004,0.388181,-0.105413,-0.0328009,0.170662,-0.131613,0.0191162,0.233341,0.133701,0.156329,0.159864,0.288512,-0.54692,0.0441904,0.255384,0.192666,0.30001,-0.258993,0.249754,-0.320396,0.0121776,-0.381629,-0.650363,0.128989,0.391538,0.152544,0.236199,-0.108982,-0.452747,0.207211,0.284288,-0.0137211,-0.263426,-0.854222,0.0204299,0.183594,0.346072,-0.243023,-0.170701,-0.0268437,0.234954,0.152102,-0.103154,-0.0530596,-0.13191,0.685929,-0.0452222,-0.250522
-1.04717,1.04721,0.366201,0.125003,0.153419,0.219994,0.486341,-0.776084,-0.0753829,0.120147,0.0174454,0.362352,0.360348,0.463596,0.313112,-0.112195,-0.415209,-0.274317,0.107236,0.0941005,0.00276631,0.152289,-0.179326,-0.0097259,-0.142598,-0.0143553,-0.21507,-0.016802,0.0198886,0.356048,-0.133435,0.0331394,-0.114275,-0.101358,0.0565013,-0.583696,-0.128915,-0.0737644,-0.283463,0.10566,0.12,0.0452269,-0.37836,-0.616556,-0.260941,-0.255497,0.191442,-0.234972,-0.158682,0.381602,0.0142856,0.139645,-0.160016,0.138187,-0.382855,0.0698164,0.32627,-0.0450926,-0.218467,-0.382248,-0.190486,0.343922,0.622757,0.930363,0.621098,0.0213721,0.132187,0.271461,0.0357081,-0.234573,0.317709,0.280664,-0.444367,-0.366571,0.0250436,0.315324,0.384527,0.115469,-0.275493,-0.354627,-0.278679,0.189627,0.402884,0.368544,0.134988,0.243861,0.249041,-0.00613145,0.434569,0.115832,0.0595629,-0.0445573,0.118636,-0.17027,-0.130786,0.339328,-0.598378,-0.219892,0.247767,-0.00915102,0.314359,-0.212837,0.127631,-0.323661,-0.78729,-0.22002,-0.0905812,-0.2499,0.0836629,-0.722024,-0.287623,-0.223997,-0.232063,0.0213132,-0.368523,-0.115505,-0.0810597,-0.786871,-0.709269,0.0328405,-0.370121,-0.332743,0.0211625,0.333233,0.642777,0.144682,0.141664,0.296803,0.305846,-0.135823,0.0245184,0.122317,0.150121,0.355684,0.354437,0.247101,0.135594,0.53324,-0.512503,0.541515,-0.254378,-0.514669,-0.131748,-0.0529239,0.456783,-0.123895,0.197614,0.0658764,-0.0364786,-0.119595,0.280102,0.200777,0.565841,0.184607,0.310271,0.0197944,0.306544,0.500651,-0.100903,0.487496,0.0174685,-0.539601,-0.432198,0.470278,0.504894,-0.161788,-0.101625,-0.190135,-0.209091,-0.301626,0.181397,0.068392,-0.259222,-0.413107,-0.102509,0.193006,0.0477785,-0.620954,0.122281,-0.430998,-0.359103,-0.20522,-0.210356,-0.486964,-0.274217,0.223803,0.129575,0.50128,0.0194612,0.0584427,-0.170529,0.478086,-0.324032,-0.243918,-0.223828,0.317605,-0.256842,-0.275207,0.00841864,0.186496,-0.0603183,-0.501981,-0.0951303,0.0655464,0.813592,0.368251,-0.159646,-0.0574303,-0.513686,0.168962,0.785682,-0.167877,-0.0115416,0.80345,0.174569,0.820219,0.127988,-0.0448253,-0.655396,0.205904,0.172359,-0.53873,-0.97227,-0.189956,0.612257,0.0976752,-0.0957582,-0.277257,-0.0157907,-0.107379,0.203214,-0.0799081,0.14419,0.142505,0.326006,-0.39142,-0.671165,-0.0483424,0.174406,0.397728
-1.07811,0.684856,0.469626,0.567564,0.267783,0.444776,0.423976,-0.364284,0.186186,0.0749402,-0.0197523,-0.332213,-0.507299,-0.197946,-0.269672,0.184851,0.11112,-0.175847,0.335855,0.165284,-0.0626671,0.0239781,-0.101556,0.0289804,0.000769243,0.290315,-0.392643,0.0852985,-0.198916,0.0157829,-0.384278,-0.105503,0.574316,-0.0980958,0.30774,-0.227052,-0.433613,0.198346,-0.0241981,-0.0498051,-0.102847,-0.0527301,-0.125153,-0.13462,0.533951,0.259681,0.0440432,-0.13083,-0.765058,0.271252,0.0095239,0.180924,-0.0263544,0.135353,-0.51681,-0.18387,0.121027,0.0460988,-0.0431053,-0.082939,0.241855,0.215385,0.174276,0.135681,0.00259107,-0.0507011,-0.09581,-0.0772543,-0.334017,-0.111575,0.194066,0.190057,-0.257343,0.180497,0.233264,-0.0760663,-0.310341,-0.557511,0.0744833,0.268079,0.213379,0.224453,0.423379,0.202505,0.514506,-0.26687,0.302295,-0.357806,0.244579,0.426692,0.24259,-0.230078,0.178071,-0.138522,0.0391087,0.11571,-0.558896,0.230495,0.460118,0.171508,0.258625,-0.171902,0.0308712,-0.0863256,-0.706376,-0.178834,0.269243,-0.421494,0.132047,-0.531502,0.177269,-0.133707,-0.509763,-0.0817148,-0.144578,-0.182147,-0.108994,-0.411557,-0.461309,0.333975,0.247253,-0.0463612,-0.0572168,0.168327,0.301317,-0.0589822,-0.363398,0.0579147,0.0697152,0.00232962,0.150351,-0.0448842,0.044841,0.224436,-0.0672517,0.0648373,-0.240574,-0.10493,-0.311111,-0.00571205,-0.11514,-0.422408,-0.0864492,-0.0201867,0.250644,0.276956,0.194215,0.213446,0.180928,-0.0931688,0.490516,0.262374,0.479587,0.0536623,0.295958,0.248111,-0.130488,0.225794,-0.289071,-0.154845,-0.0485603,-0.147283,-0.314083,0.251277,0.269976,0.218226,0.0331651,0.311858,0.262188,0.223948,0.569411,0.168235,-0.0575585,0.0465491,-0.72779,-0.812044,-0.968105,-0.20124,-0.00888363,-0.0901153,0.38727,0.408694,0.0657658,-0.861735,-0.480555,0.140958,-0.0637218,0.30245,-0.287128,-0.235533,-0.0124912,0.239148,-0.0781873,0.0379955,0.501641,0.363336,0.318939,-0.0846616,-0.0237795,0.0189533,-0.440758,-0.409093,0.589219,0.0888398,0.0508043,-0.273217,-0.142851,-0.505041,-0.571052,0.293377,0.43636,0.0828889,0.0612333,0.264703,-0.479284,0.176714,0.250665,0.562151,0.0151488,0.140086,-0.56366,-0.0749546,0.327597,0.292377,0.365809,-0.333498,-0.603473,0.0903529,0.313226,0.0224686,0.0140197,-0.268074,-0.254702,0.209992,0.174572,-0.0919832,-0.336635,0.137222,-0.185825,0.262749
-1.63389,0.885772,0.546816,0.678812,0.709425,0.407034,1.03539,-0.263204,-0.383882,-0.25239,-0.0608164,-0.0788033,-0.553358,-0.546151,0.0246441,-0.229645,0.168425,-0.131501,0.482309,-0.471009,-0.255938,-0.611549,-0.345884,0.427471,-0.165716,0.0893774,-0.164172,0.0244834,-0.096969,0.42986,-0.0673657,-0.210525,0.425607,-0.18728,-0.112189,-0.168391,0.483823,1.16441,0.049136,-0.0914295,-0.100201,-0.375214,-0.591196,0.26644,0.313096,0.193937,0.183463,0.23817,-0.215925,0.404121,0.119705,-0.217595,-0.1378,0.115569,0.356224,0.556481,0.0970604,0.00674041,0.00511886,-0.105003,0.71997,-0.35249,-0.145986,-0.86673,-0.696602,-0.350408,-0.0674826,0.113029,-0.306878,-0.216982,0.0669283,-0.0903182,-0.00650586,-0.00552126,0.334314,-0.508345,-0.0792672,-0.0371311,0.118407,0.462288,0.157634,0.367614,-0.355007,-0.286928,0.264746,-0.228489,0.279077,0.11082,0.216305,-0.104197,-0.937189,-0.0798886,0.128716,-0.35931,0.450514,0.0193206,-0.0361317,0.145219,-0.119552,-0.535122,-0.0886636,0.178373,0.351249,-0.187383,-0.125994,0.511937,0.58176,-0.196472,-0.534556,-0.0737728,0.447779,0.590833,-0.171601,-0.120284,0.480512,-0.33674,-0.331028,0.199217,0.178852,0.454428,0.896982,0.410162,0.241668,-0.541354,-0.47185,-0.141158,0.166684,0.478778,0.262515,0.166328,-0.0524454,-0.0497629,-0.398069,-0.596478,-0.198554,-0.555282,-0.631231,-0.16286,-0.21999,-0.00627924,0.0359722,0.167869,0.148808,0.422955,0.154458,-0.285755,-0.658159,-0.478948,0.103576,-0.196108,0.245468,0.395217,0.108153,0.912475,0.285553,-0.311539,-0.339915,-0.294648,-0.198454,-0.135714,0.0383403,0.283225,0.332648,0.575924,0.433294,-0.017463,-0.245943,0.175031,-0.234779,-0.00386119,-0.0215336,-0.172195,0.200338,0.0669689,-0.600102,-0.461173,-0.411706,0.1189,0.0486725,-0.27231,-0.00726318,-0.228697,-0.115992,-0.26261,0.604632,0.690658,0.562322,-0.268569,-0.549904,-0.0162981,0.407881,0.0948397,-0.239641,0.800213,-0.0669379,0.346739,0.0106233,-0.198478,0.148696,0.335422,-0.495998,0.287209,0.386826,-0.243605,-0.520431,-0.4374,-0.145248,-0.389298,-0.177152,0.307046,0.0738351,-0.0672008,-0.198153,-0.191818,-0.564036,-0.0883163,0.476841,0.456459,0.608949,0.474619,-0.329426,-0.239151,0.245764,0.455613,-0.310284,-0.64495,0.0328958,0.465933,0.411574,-0.108907,-0.188665,-0.55166,-0.827338,0.220659,0.365518,-0.494169,0.576137,0.536349,0.181671,-0.483096
-0.899816,1.30168,0.722305,0.466224,-0.031103,0.0602537,-0.118743,-0.666715,-0.46591,-0.127352,-0.0613814,0.0749209,0.0476444,-0.11635,0.0229052,-0.128417,0.0962325,0.0403485,0.238333,0.195661,-0.00519661,0.0650117,-0.0425751,0.0544509,0.0523221,-0.210131,-0.0647988,0.0552367,-0.200058,-0.0778739,-0.259388,0.101444,0.225777,0.345495,-0.045906,-0.264845,-0.137372,0.0118209,0.112455,-0.221729,0.0946773,0.175073,-0.0765867,0.197331,0.185338,0.108628,-0.0789611,-0.22216,0.00664537,-0.138829,-0.0987146,-0.203473,0.129043,0.291724,-0.114206,0.150249,0.21864,0.0850069,-0.239412,-0.139548,0.17126,-0.00553802,0.231077,0.00152842,-0.0186906,-0.245889,-0.290145,-0.257825,-0.21639,0.141558,0.44886,0.377074,-0.0308992,0.241368,-0.0353829,-0.157494,-0.354341,-0.0889873,-0.076621,0.101162,0.25394,-0.172201,0.0403312,-0.249424,0.0786188,-0.0867852,0.153436,0.19933,0.0581474,0.156908,0.0913436,0.124657,-0.215933,-0.24546,-0.201293,-0.256968,-0.316543,0.0350475,0.437201,0.501895,0.358369,-0.245308,-0.138794,-0.00175262,-0.414263,0.289153,-0.295175,-0.0446878,-0.0247553,-0.175879,0.305511,0.0660682,0.16208,-0.0850619,0.157766,-0.0447916,0.00782777,-0.281489,0.00342706,0.238271,0.0168745,-0.0537764,0.358333,-0.0496778,-0.0764894,-0.438394,-0.0118882,0.0701067,-0.0416798,0.118783,-0.0353439,-0.0226803,-0.227665,-0.0350776,-0.256973,-0.150773,-0.39716,-0.221881,-0.30747,0.191279,0.399141,0.0433469,0.051902,0.395392,0.472737,0.109169,-0.123253,-0.00447012,-0.00672763,-0.101039,0.663292,-0.00822952,0.254517,0.13363,0.284797,-0.183105,-0.418903,-0.281671,-0.1871,0.152204,0.229633,-0.241116,-0.169407,0.0737371,-0.00918722,0.545085,0.317169,0.0726305,0.181364,0.119449,-0.0956966,-0.0566968,-0.0783224,-0.100042,-0.230003,-0.394859,-0.307784,0.14348,-0.00863814,0.148774,-0.22566,-0.382092,0.0597035,-0.316302,-0.287381,-0.00275579,-0.146626,0.248224,-0.165466,0.174684,-0.107381,-0.251675,-0.0976431,0.0901101,-0.25748,0.35711,0.213577,0.0616447,0.29584,0.331128,-0.0158874,-0.0815038,0.39586,0.0396353,-0.167064,-0.307727,-0.0086727,-0.0806215,-0.133003,0.341016,0.237968,0.116324,-0.118709,0.219968,0.001011,0.204132,0.32511,0.0896033,-0.181508,-0.0591445,-0.144827,-0.229953,-0.00212629,0.082592,0.0105762,-0.421061,-0.0447199,-0.101767,0.0189253,-0.226213,-0.0133645,-0.212884,-0.105966,0.258772,0.0856794,0.312088,-0.183592,0.239446,-0.0749915,-0.00552757
-0.698289,0.405828,0.319376,0.413685,0.240573,0.262492,0.155673,-0.195862,0.0408401,0.122767,0.0227991,0.176771,-0.328561,-0.108151,-0.175067,-0.38488,-0.0643952,-0.198671,0.0749042,0.159786,0.144548,0.12358,-0.093432,-0.0843,0.0423535,-0.170718,-0.130428,-0.00640341,0.153152,-0.137408,0.0905409,0.0625004,0.289257,-0.0262756,0.0464363,-0.223762,0.0565366,0.172568,-0.0421518,-0.0790551,-0.0169429,-0.0534261,-0.109975,0.0167875,0.115284,0.0363777,0.000410045,-0.233962,-0.144034,-0.186922,-0.252073,-0.0783156,0.00741497,0.158288,-0.128072,0.20366,0.190087,0.0567917,0.0792154,-0.178354,0.482738,0.0770596,0.197669,-0.212803,-0.00858809,0.00804163,0.0354499,0.143371,-0.124838,-0.0191469,0.324293,0.234555,-0.0984629,0.0983711,0.00227347,-0.201965,-0.421035,-0.0380435,-0.00893319,0.0711463,0.225144,0.327031,0.12906,-0.0464427,-0.0794976,-0.246253,0.205071,-0.0199221,0.00201101,0.0522609,0.391547,0.138007,-0.207884,-0.608315,-0.153293,-0.167951,-0.361258,0.0780644,0.122905,0.0743729,0.060832,-0.0778767,0.0648066,-0.106292,-0.0994885,0.188986,0.0796436,-0.102894,-0.00880443,-0.151335,-0.101403,0.0437024,-0.144286,-0.141952,0.0802675,0.284691,0.0431028,-0.331133,-0.261641,0.129377,0.0134761,0.131369,0.107848,-0.247382,-0.126474,-0.253496,0.0168685,0.038893,0.053535,0.0100365,0.207808,0.226085,0.159842,0.192836,-0.125059,0.0933575,0.0192633,-0.121685,-0.209926,0.00389634,0.224435,0.369503,0.0340087,0.443932,0.11799,-0.137081,-0.0314761,-0.122105,-0.028809,0.0290168,0.227737,-0.00550653,0.0907974,-0.00313029,0.0958015,0.157849,-0.2601,-0.0692262,-0.288718,-0.400481,-0.0405604,-0.120863,-0.280392,0.361342,-0.117217,-0.13298,-0.018146,0.161087,0.298611,0.333459,0.504517,0.00470136,0.154256,0.285445,-0.0280695,-0.080841,-0.315528,-0.576767,-0.301585,-0.132457,-0.348902,-0.0473557,0.213791,-0.204577,-0.164444,-0.0975906,0.0516715,0.0610549,-0.144148,-0.0962992,-0.258566,0.125186,0.0132763,0.174414,-0.145441,0.276012,0.00263478,-0.155577,0.210508,0.194634,0.13534,0.0913874,0.241865,0.291891,0.0404907,-0.265547,-0.213133,-0.0847591,0.0824453,0.346521,0.206708,-0.173113,-0.246012,-0.118221,-0.325213,0.0728799,0.395817,0.230764,0.0810827,0.340347,-0.248386,-0.0237319,-0.107023,0.22531,0.142091,-0.321994,-0.29143,0.046484,-0.164502,-0.00408858,0.0644852,-0.213107,-0.0765642,-0.191858,0.036332,-0.0276537,0.14531,0.131709,0.0113905,0.111397
-0.736856,0.405564,0.11598,-0.00438017,0.310997,0.308176,0.379428,0.185144,0.141083,0.144314,0.0766743,0.0943674,-0.184667,-0.366822,0.254611,0.190722,-0.165363,0.0481693,0.0214581,-0.587708,-0.156085,-0.184828,-0.270919,0.0421221,-0.15507,-0.128712,-0.18248,-0.398014,0.0410681,0.0883257,-0.00966915,-0.161404,0.112872,-0.101064,0.12074,0.0258294,0.167684,0.287103,-0.0066047,-0.320203,-0.165475,0.147803,-0.013702,0.218488,0.235953,0.0815114,0.362001,0.32932,0.0961348,0.112917,-0.183087,-0.214819,0.0800716,0.563129,-0.0614137,0.0958799,-0.272464,-0.0932014,0.405062,-0.113576,0.48094,-0.141264,-0.20909,-0.0200404,-0.00464336,-0.0695598,0.0584351,0.22014,0.110835,-0.169265,-0.0556627,-0.221179,-0.0635134,0.0929329,-0.112055,-0.360991,-0.30737,0.215524,0.270859,0.335472,0.00351477,-0.305785,-0.18076,-0.287049,0.0943032,-0.179497,0.0366188,0.0203226,-0.216456,-0.135369,-0.0562556,-0.392433,-0.274218,-0.18978,-0.128089,-0.00935656,0.234012,0.116426,0.0414293,-0.211421,-0.262612,0.0196318,0.182308,0.0869106,0.0746297,0.0151573,0.0528059,-0.0103657,0.222187,0.26578,0.189993,0.136767,0.00107531,0.182297,0.136915,-0.134684,-0.172834,0.177604,0.0586237,0.0846236,0.454483,0.143784,-0.0141576,-0.178316,-0.0565261,0.166442,0.050339,0.399587,0.0921341,0.464489,-0.0949071,-0.446235,-0.36818,-0.296057,-0.331389,-0.357863,-0.500603,0.092876,0.136356,-0.00287083,0.422195,0.517867,0.316395,0.306464,-0.192999,-0.0641167,-0.418305,-0.116025,0.165875,0.251632,0.145274,-0.0288522,-0.000206464,0.0854132,-0.150295,-0.236655,-0.439373,-0.177936,-0.130466,-0.224889,0.0645638,0.129387,0.27107,0.431129,0.0578629,-0.11411,-0.166822,-0.138187,-0.174079,0.0594323,0.0145164,0.11595,0.203628,0.198725,-0.374602,-0.401201,0.115683,0.0658068,-0.0328316,-0.45259,-0.439343,-0.107499,0.128931,0.169103,0.3676,0.277777,0.0632613,-0.166732,-0.456035,0.215111,-0.0727019,-0.118024,0.142678,0.395431,0.125533,0.18663,0.0630587,-0.0640016,0.176365,0.279938,-0.0410136,0.204952,0.149848,-0.509044,-0.265141,-0.0173489,0.0505506,-0.000353788,0.118998,0.0930245,0.122494,-0.112578,-0.454161,-0.0714877,-0.0509988,0.14966,0.347254,0.0960636,0.226662,0.04446,-0.255003,0.0427101,0.133033,-0.149607,-0.244776,-0.254788,0.260431,0.237123,0.0225246,-0.449884,-0.198508,-0.203469,0.0553157,0.123626,-0.176118,0.019881,0.37008,0.13051,0.0570686,-0.104538
-1.24578,0.45665,0.963833,1.13212,0.283014,0.44919,0.189114,-0.379596,-0.10094,-0.351765,-0.339792,-0.392091,-0.125478,-0.304218,-0.00166326,0.0176168,-0.258126,0.307944,-0.0909469,-0.36702,-0.293771,0.0202177,0.255923,-0.0749659,0.041649,0.0526503,-0.170107,0.441184,-0.239205,0.0940157,-0.192392,0.0220367,0.155443,0.0331955,-0.172493,-0.0461145,0.180222,0.0522535,0.285377,0.0926324,0.0812656,0.382487,0.0445628,0.223533,0.0347407,-0.406616,0.378066,0.084132,-0.263574,-0.283935,-0.0448188,0.232601,0.0745079,0.333922,-0.239632,0.132126,0.0310264,-0.135802,0.191979,-0.438861,-0.252034,-0.325714,-0.0464142,0.297086,0.435636,0.273007,-0.0786307,-0.0839694,0.0419149,0.0959133,0.192607,-0.250917,-0.213211,-0.155575,0.177604,-0.0286854,0.153632,0.0487546,-0.0623726,-0.124967,-0.0629135,-0.315283,-0.255757,-0.0443008,-0.0418941,-0.321844,0.10561,-0.391975,0.3607,-0.121166,-0.29663,-0.103516,-0.192271,-0.637891,0.347596,0.013343,0.426045,0.301156,0.47013,0.406265,0.0255834,-0.199933,0.0763743,-0.0557257,-0.526249,0.074547,0.236819,-0.463839,0.129284,-0.364275,0.0567809,0.344091,0.15647,-0.113069,0.345631,0.0864451,-0.316397,0.116532,0.0765457,0.240209,0.516474,-0.0630571,0.0266421,0.00732715,0.047414,0.200628,0.199212,0.169885,0.181763,0.307093,0.047721,-0.165072,-0.0368741,-0.395,-0.305484,-0.666249,-0.0348869,-0.26495,0.13209,-0.0350653,-0.133527,-0.249898,0.10417,0.31298,-0.0336465,-0.137632,0.150194,0.0545137,0.16447,0.0594882,0.326731,0.227084,-0.152809,-0.158908,-0.368116,-0.205998,-0.0930172,0.0461083,0.168681,-0.0927335,0.395239,-0.161367,-0.0853668,0.251915,0.430016,0.293979,-0.2032,-0.0689303,-0.361415,0.0519793,-0.359836,0.172843,-0.0783845,0.18313,-0.0524617,-0.903294,0.36347,0.173322,-0.343383,-0.334497,-0.431049,-0.0766717,-0.236868,-0.0681323,0.16061,0.258578,0.145887,0.0952931,-0.215815,0.594215,0.246143,-0.0917491,0.125189,0.494349,0.277453,0.22959,0.17756,-0.382652,0.114183,-0.0951764,-0.215449,0.253327,0.320659,-0.682692,-0.212962,-0.362785,0.0744156,0.106643,-0.111014,0.488582,0.308017,-0.278212,-0.707064,0.269471,0.0750157,0.179201,0.0584384,-0.186448,0.485667,0.299567,-0.0459704,-0.119369,0.274342,-0.0936094,-0.207995,-0.475194,0.0218569,0.0520249,-0.00188403,-0.3917,-0.139826,-0.0695437,-0.0150607,0.273411,0.165635,-0.0025734,-0.318678,0.109322,0.352822,-0.0712211
